,customer_no,location
6411,836,dairy
6412,836,dairy
6413,836,dairy
6414,836,dairy
6415,836,dairy
6416,836,drinks
6417,836,fruit
6418,836,fruit
6419,836,spices
6420,836,fruit
6421,836,fruit
6422,836,dairy
6423,836,dairy
6424,836,dairy
6425,836,dairy
6426,836,dairy
6427,836,dairy
6428,836,dairy
6429,836,dairy
6430,836,dairy
6431,836,dairy
6432,836,dairy
6433,836,dairy
6434,836,dairy
6435,836,spices
6436,836,fruit
6437,836,fruit
6438,836,spices
6439,836,dairy
6440,836,dairy
6441,836,dairy
6442,836,dairy
6443,836,dairy
6444,836,dairy
6445,836,dairy
6446,836,dairy
6447,836,dairy
6448,836,dairy
6449,836,dairy
6450,836,dairy
6451,836,dairy
6452,836,dairy
6453,836,dairy
6454,836,dairy
6455,836,dairy
6456,836,dairy
6457,836,checkout
6458,837,spices
6459,837,drinks
6460,837,drinks
6461,837,drinks
6462,837,drinks
6463,837,drinks
6464,837,fruit
6465,837,checkout
6466,838,fruit
6467,838,fruit
6468,838,dairy
6469,838,drinks
6470,838,drinks
6471,838,drinks
6472,838,fruit
6473,838,fruit
6474,838,fruit
6475,838,fruit
6476,838,checkout
6477,839,dairy
6478,839,checkout
6479,840,dairy
6480,840,checkout
6481,841,dairy
6482,841,dairy
6483,841,checkout
6484,842,fruit
6485,842,fruit
6486,842,fruit
6487,842,dairy
6488,842,dairy
6489,842,dairy
6490,842,fruit
6491,842,checkout
6492,843,drinks
6493,843,spices
6494,843,drinks
6495,843,checkout
6496,844,dairy
6497,844,dairy
6498,844,dairy
6499,844,dairy
6500,844,dairy
6501,844,dairy
6502,844,dairy
6503,844,drinks
6504,844,drinks
6505,844,drinks
6506,844,drinks
6507,844,checkout
6508,845,fruit
6509,845,fruit
6510,845,dairy
6511,845,dairy
6512,845,dairy
6513,845,dairy
6514,845,dairy
6515,845,fruit
6516,845,fruit
6517,845,dairy
6518,845,dairy
6519,845,dairy
6520,845,spices
6521,845,drinks
6522,845,spices
6523,845,dairy
6524,845,dairy
6525,845,checkout
6526,846,spices
6527,846,dairy
6528,846,drinks
6529,846,drinks
6530,846,drinks
6531,846,drinks
6532,846,drinks
6533,846,drinks
6534,846,drinks
6535,846,drinks
6536,846,fruit
6537,846,fruit
6538,846,fruit
6539,846,fruit
6540,846,fruit
6541,846,fruit
6542,846,fruit
6543,846,fruit
6544,846,checkout
6545,847,drinks
6546,847,checkout
6547,848,dairy
6548,848,dairy
6549,848,dairy
6550,848,dairy
6551,848,dairy
6552,848,dairy
6553,848,dairy
6554,848,dairy
6555,848,dairy
6556,848,dairy
6557,848,fruit
6558,848,fruit
6559,848,fruit
6560,848,fruit
6561,848,fruit
6562,848,checkout
6563,849,drinks
6564,849,drinks
6565,849,spices
6566,849,drinks
6567,849,drinks
6568,849,checkout
6569,850,fruit
6570,850,fruit
6571,850,checkout
6572,851,drinks
6573,851,drinks
6574,851,drinks
6575,851,drinks
6576,851,drinks
6577,851,spices
6578,851,drinks
6579,851,drinks
6580,851,fruit
6581,851,fruit
6582,851,fruit
6583,851,fruit
6584,851,fruit
6585,851,fruit
6586,851,checkout
6587,852,dairy
6588,852,dairy
6589,852,dairy
6590,852,dairy
6591,852,checkout
6592,853,spices
6593,853,fruit
6594,853,checkout
6595,854,dairy
6596,854,dairy
6597,854,dairy
6598,854,dairy
6599,854,dairy
6600,854,dairy
6601,854,dairy
6602,854,dairy
6603,854,dairy
6604,854,dairy
6605,854,checkout
6606,855,dairy
6607,855,dairy
6608,855,dairy
6609,855,dairy
6610,855,dairy
6611,855,dairy
6612,855,dairy
6613,855,drinks
6614,855,drinks
6615,855,fruit
6616,855,checkout
6617,856,fruit
6618,856,drinks
6619,856,spices
6620,856,spices
6621,856,spices
6622,856,checkout
6623,857,fruit
6624,857,fruit
6625,857,fruit
6626,857,fruit
6627,857,fruit
6628,857,dairy
6629,857,dairy
6630,857,dairy
6631,857,drinks
6632,857,drinks
6633,857,drinks
6634,857,drinks
6635,857,drinks
6636,857,checkout
6637,858,fruit
6638,858,checkout
6639,859,fruit
6640,859,fruit
6641,859,fruit
6642,859,spices
6643,859,spices
6644,859,fruit
6645,859,checkout
6646,860,drinks
6647,860,checkout
6648,861,spices
6649,861,drinks
6650,861,drinks
6651,861,checkout
6652,862,drinks
6653,862,spices
6654,862,spices
6655,862,fruit
6656,862,fruit
6657,862,checkout
6658,863,dairy
6659,863,checkout
6660,864,spices
6661,864,spices
6662,864,checkout
6663,865,spices
6664,865,dairy
6665,865,dairy
6666,865,dairy
6667,865,dairy
6668,865,dairy
6669,865,spices
6670,865,spices
6671,865,dairy
6672,865,dairy
6673,865,dairy
6674,865,dairy
6675,865,spices
6676,865,dairy
6677,865,dairy
6678,865,drinks
6679,865,drinks
6680,865,drinks
6681,865,checkout
6682,866,fruit
6683,866,fruit
6684,866,fruit
6685,866,fruit
6686,866,dairy
6687,866,checkout
6688,867,drinks
6689,867,drinks
6690,867,drinks
6691,867,fruit
6692,867,fruit
6693,867,fruit
6694,867,fruit
6695,867,fruit
6696,867,fruit
6697,867,dairy
6698,867,checkout
6699,868,fruit
6700,868,checkout
6701,869,fruit
6702,869,fruit
6703,869,fruit
6704,869,fruit
6705,869,fruit
6706,869,dairy
6707,869,dairy
6708,869,dairy
6709,869,dairy
6710,869,fruit
6711,869,fruit
6712,869,fruit
6713,869,fruit
6714,869,fruit
6715,869,drinks
6716,869,drinks
6717,869,drinks
6718,869,drinks
6719,869,checkout
6720,870,fruit
6721,870,fruit
6722,870,dairy
6723,870,dairy
6724,870,dairy
6725,870,dairy
6726,870,fruit
6727,870,fruit
6728,870,checkout
6729,871,drinks
6730,871,drinks
6731,871,drinks
6732,871,drinks
6733,871,drinks
6734,871,checkout
6735,872,drinks
6736,872,drinks
6737,872,drinks
6738,872,drinks
6739,872,fruit
6740,872,fruit
6741,872,fruit
6742,872,checkout
6743,873,drinks
6744,873,drinks
6745,873,drinks
6746,873,checkout
6747,874,spices
6748,874,dairy
6749,874,dairy
6750,874,checkout
6751,875,spices
6752,875,drinks
6753,875,fruit
6754,875,fruit
6755,875,spices
6756,875,checkout
6757,876,dairy
6758,876,dairy
6759,876,dairy
6760,876,dairy
6761,876,dairy
6762,876,dairy
6763,876,checkout
6764,877,fruit
6765,877,fruit
6766,877,fruit
6767,877,checkout
6768,878,dairy
6769,878,dairy
6770,878,checkout
6771,879,fruit
6772,879,fruit
6773,879,spices
6774,879,dairy
6775,879,dairy
6776,879,dairy
6777,879,dairy
6778,879,fruit
6779,879,spices
6780,879,checkout
6781,880,dairy
6782,880,dairy
6783,880,drinks
6784,880,drinks
6785,880,checkout
6786,881,spices
6787,881,spices
6788,881,dairy
6789,881,dairy
6790,881,dairy
6791,881,dairy
6792,881,dairy
6793,881,dairy
6794,881,dairy
6795,881,dairy
6796,881,checkout
6797,882,dairy
6798,882,dairy
6799,882,dairy
6800,882,dairy
6801,882,dairy
6802,882,dairy
6803,882,dairy
6804,882,dairy
6805,882,dairy
6806,882,dairy
6807,882,dairy
6808,882,dairy
6809,882,dairy
6810,882,dairy
6811,882,dairy
6812,882,dairy
6813,882,dairy
6814,882,dairy
6815,882,dairy
6816,882,dairy
6817,882,dairy
6818,882,dairy
6819,882,dairy
6820,882,dairy
6821,882,dairy
6822,882,dairy
6823,882,dairy
6824,882,drinks
6825,882,spices
6826,882,dairy
6827,882,dairy
6828,882,fruit
6829,882,fruit
6830,882,fruit
6831,882,checkout
6832,883,fruit
6833,883,checkout
6834,884,spices
6835,884,spices
6836,884,drinks
6837,884,checkout
6838,885,dairy
6839,885,checkout
6840,886,dairy
6841,886,checkout
6842,887,spices
6843,887,drinks
6844,887,fruit
6845,887,fruit
6846,887,fruit
6847,887,fruit
6848,887,fruit
6849,887,spices
6850,887,spices
6851,887,dairy
6852,887,checkout
6853,888,fruit
6854,888,drinks
6855,888,drinks
6856,888,drinks
6857,888,drinks
6858,888,spices
6859,888,spices
6860,888,drinks
6861,888,drinks
6862,888,drinks
6863,888,drinks
6864,888,drinks
6865,888,drinks
6866,888,checkout
6867,889,dairy
6868,889,drinks
6869,889,spices
6870,889,drinks
6871,889,drinks
6872,889,drinks
6873,889,spices
6874,889,spices
6875,889,drinks
6876,889,checkout
6877,890,fruit
6878,890,fruit
6879,890,spices
6880,890,drinks
6881,890,drinks
6882,890,drinks
6883,890,drinks
6884,890,checkout
6885,891,fruit
6886,891,checkout
6887,892,spices
6888,892,checkout
6889,893,fruit
6890,893,checkout
6891,894,drinks
6892,894,checkout
6893,895,fruit
6894,895,fruit
6895,895,checkout
6896,896,spices
6897,896,checkout
6898,897,dairy
6899,897,dairy
6900,897,dairy
6901,897,dairy
6902,897,drinks
6903,897,checkout
6904,898,fruit
6905,898,checkout
6906,899,fruit
6907,899,checkout
6908,900,dairy
6909,900,drinks
6910,900,drinks
6911,900,spices
6912,900,fruit
6913,900,fruit
6914,900,checkout
6915,901,dairy
6916,901,dairy
6917,901,drinks
6918,901,fruit
6919,901,fruit
6920,901,fruit
6921,901,fruit
6922,901,checkout
6923,902,spices
6924,902,spices
6925,902,checkout
6926,903,spices
6927,903,fruit
6928,903,spices
6929,903,drinks
6930,903,drinks
6931,903,drinks
6932,903,checkout
6933,904,spices
6934,904,drinks
6935,904,fruit
6936,904,fruit
6937,904,fruit
6938,904,fruit
6939,904,fruit
6940,904,checkout
6941,905,spices
6942,905,drinks
6943,905,spices
6944,905,fruit
6945,905,fruit
6946,905,checkout
6947,906,fruit
6948,906,checkout
6949,907,fruit
6950,907,fruit
6951,907,checkout
6952,908,spices
6953,908,spices
6954,908,drinks
6955,908,spices
6956,908,spices
6957,908,checkout
6958,909,spices
6959,909,fruit
6960,909,fruit
6961,909,fruit
6962,909,fruit
6963,909,fruit
6964,909,fruit
6965,909,fruit
6966,909,fruit
6967,909,fruit
6968,909,checkout
6969,910,spices
6970,910,spices
6971,910,dairy
6972,910,checkout
6973,911,fruit
6974,911,dairy
6975,911,dairy
6976,911,fruit
6977,911,fruit
6978,911,fruit
6979,911,fruit
6980,911,dairy
6981,911,drinks
6982,911,drinks
6983,911,drinks
6984,911,drinks
6985,911,drinks
6986,911,drinks
6987,911,checkout
6988,912,spices
6989,912,checkout
6990,913,drinks
6991,913,drinks
6992,913,drinks
6993,913,drinks
6994,913,spices
6995,913,spices
6996,913,fruit
6997,913,drinks
6998,913,checkout
6999,914,fruit
7000,914,checkout
7001,915,spices
7002,915,drinks
7003,915,drinks
7004,915,spices
7005,915,spices
7006,915,spices
7007,915,dairy
7008,915,dairy
7009,915,dairy
7010,915,dairy
7011,915,dairy
7012,915,dairy
7013,915,dairy
7014,915,dairy
7015,915,drinks
7016,915,drinks
7017,915,checkout
7018,916,spices
7019,916,checkout
7020,917,spices
7021,917,checkout
7022,918,dairy
7023,918,drinks
7024,918,dairy
7025,918,drinks
7026,918,checkout
7027,919,fruit
7028,919,fruit
7029,919,spices
7030,919,spices
7031,919,spices
7032,919,drinks
7033,919,fruit
7034,919,fruit
7035,919,fruit
7036,919,fruit
7037,919,fruit
7038,919,fruit
7039,919,fruit
7040,919,fruit
7041,919,fruit
7042,919,fruit
7043,919,fruit
7044,919,fruit
7045,919,drinks
7046,919,checkout
7047,920,spices
7048,920,dairy
7049,920,dairy
7050,920,dairy
7051,920,drinks
7052,920,checkout
7053,921,spices
7054,921,fruit
7055,921,dairy
7056,921,dairy
7057,921,dairy
7058,921,dairy
7059,921,dairy
7060,921,dairy
7061,921,dairy
7062,921,spices
7063,921,drinks
7064,921,drinks
7065,921,drinks
7066,921,drinks
7067,921,checkout
7068,922,fruit
7069,922,fruit
7070,922,fruit
7071,922,fruit
7072,922,checkout
7073,923,dairy
7074,923,dairy
7075,923,dairy
7076,923,dairy
7077,923,drinks
7078,923,drinks
7079,923,checkout
7080,924,spices
7081,924,dairy
7082,924,checkout
7083,925,dairy
7084,925,checkout
7085,926,fruit
7086,926,checkout
7087,927,fruit
7088,927,fruit
7089,927,spices
7090,927,dairy
7091,927,dairy
7092,927,dairy
7093,927,dairy
7094,927,dairy
7095,927,dairy
7096,927,dairy
7097,927,checkout
7098,928,fruit
7099,928,checkout
7100,929,dairy
7101,929,fruit
7102,929,checkout
7103,930,dairy
7104,930,checkout
7105,931,spices
7106,931,spices
7107,931,spices
7108,931,checkout
7109,932,fruit
7110,932,fruit
7111,932,dairy
7112,932,drinks
7113,932,checkout
7114,933,dairy
7115,933,drinks
7116,933,drinks
7117,933,spices
7118,933,spices
7119,933,drinks
7120,933,drinks
7121,933,drinks
7122,933,drinks
7123,933,drinks
7124,933,spices
7125,933,checkout
7126,934,fruit
7127,934,fruit
7128,934,fruit
7129,934,fruit
7130,934,fruit
7131,934,fruit
7132,934,fruit
7133,934,checkout
7134,935,dairy
7135,935,checkout
7136,936,drinks
7137,936,drinks
7138,936,checkout
7139,937,drinks
7140,937,fruit
7141,937,drinks
7142,937,checkout
7143,938,dairy
7144,938,dairy
7145,938,dairy
7146,938,dairy
7147,938,dairy
7148,938,dairy
7149,938,dairy
7150,938,drinks
7151,938,drinks
7152,938,checkout
7153,939,fruit
7154,939,dairy
7155,939,dairy
7156,939,dairy
7157,939,dairy
7158,939,dairy
7159,939,dairy
7160,939,dairy
7161,939,dairy
7162,939,dairy
7163,939,dairy
7164,939,dairy
7165,939,dairy
7166,939,checkout
7167,940,dairy
7168,940,dairy
7169,940,fruit
7170,940,fruit
7171,940,fruit
7172,940,drinks
7173,940,drinks
7174,940,fruit
7175,940,spices
7176,940,dairy
7177,940,dairy
7178,940,dairy
7179,940,drinks
7180,940,drinks
7181,940,drinks
7182,940,drinks
7183,940,checkout
7184,941,dairy
7185,941,dairy
7186,941,dairy
7187,941,dairy
7188,941,dairy
7189,941,dairy
7190,941,spices
7191,941,dairy
7192,941,checkout
7193,942,fruit
7194,942,fruit
7195,942,fruit
7196,942,fruit
7197,942,fruit
7198,942,fruit
7199,942,fruit
7200,942,fruit
7201,942,dairy
7202,942,dairy
7203,942,fruit
7204,942,dairy
7205,942,dairy
7206,942,dairy
7207,942,dairy
7208,942,dairy
7209,942,fruit
7210,942,dairy
7211,942,checkout
7212,943,fruit
7213,943,dairy
7214,943,dairy
7215,943,fruit
7216,943,fruit
7217,943,fruit
7218,943,fruit
7219,943,fruit
7220,943,checkout
7221,944,fruit
7222,944,fruit
7223,944,fruit
7224,944,checkout
7225,945,dairy
7226,945,dairy
7227,945,dairy
7228,945,dairy
7229,945,dairy
7230,945,dairy
7231,945,dairy
7232,945,dairy
7233,945,dairy
7234,945,drinks
7235,945,drinks
7236,945,drinks
7237,945,checkout
7238,946,drinks
7239,946,drinks
7240,946,spices
7241,946,spices
7242,946,spices
7243,946,spices
7244,946,dairy
7245,946,dairy
7246,946,checkout
7247,947,spices
7248,947,spices
7249,947,spices
7250,947,dairy
7251,947,dairy
7252,947,dairy
7253,947,dairy
7254,947,fruit
7255,947,fruit
7256,947,drinks
7257,947,drinks
7258,947,drinks
7259,947,drinks
7260,947,spices
7261,947,drinks
7262,947,spices
7263,947,dairy
7264,947,fruit
7265,947,fruit
7266,947,fruit
7267,947,checkout
7268,948,fruit
7269,948,checkout
7270,949,spices
7271,949,drinks
7272,949,drinks
7273,949,fruit
7274,949,fruit
7275,949,fruit
7276,949,checkout
7277,950,drinks
7278,950,checkout
7279,951,fruit
7280,951,fruit
7281,951,fruit
7282,951,fruit
7283,951,fruit
7284,951,fruit
7285,951,fruit
7286,951,spices
7287,951,dairy
7288,951,dairy
7289,951,dairy
7290,951,dairy
7291,951,drinks
7292,951,checkout
7293,952,dairy
7294,952,dairy
7295,952,dairy
7296,952,dairy
7297,952,dairy
7298,952,dairy
7299,952,dairy
7300,952,dairy
7301,952,dairy
7302,952,fruit
7303,952,fruit
7304,952,fruit
7305,952,checkout
7306,953,dairy
7307,953,checkout
7308,954,fruit
7309,954,checkout
7310,955,dairy
7311,955,fruit
7312,955,fruit
7313,955,fruit
7314,955,checkout
7315,956,dairy
7316,956,spices
7317,956,spices
7318,956,spices
7319,956,drinks
7320,956,spices
7321,956,spices
7322,956,checkout
7323,957,drinks
7324,957,checkout
7325,958,fruit
7326,958,fruit
7327,958,fruit
7328,958,fruit
7329,958,fruit
7330,958,fruit
7331,958,fruit
7332,958,fruit
7333,958,fruit
7334,958,checkout
7335,959,dairy
7336,959,checkout
7337,960,fruit
7338,960,fruit
7339,960,fruit
7340,960,fruit
7341,960,fruit
7342,960,checkout
7343,961,spices
7344,961,spices
7345,961,checkout
7346,962,fruit
7347,962,fruit
7348,962,checkout
7349,963,drinks
7350,963,checkout
7351,964,dairy
7352,964,checkout
7353,965,dairy
7354,965,dairy
7355,965,dairy
7356,965,fruit
7357,965,fruit
7358,965,fruit
7359,965,fruit
7360,965,checkout
7361,966,fruit
7362,966,dairy
7363,966,dairy
7364,966,dairy
7365,966,dairy
7366,966,dairy
7367,966,fruit
7368,966,fruit
7369,966,spices
7370,966,fruit
7371,966,checkout
7372,967,fruit
7373,967,fruit
7374,967,fruit
7375,967,fruit
7376,967,fruit
7377,967,drinks
7378,967,spices
7379,967,spices
7380,967,spices
7381,967,spices
7382,967,drinks
7383,967,fruit
7384,967,fruit
7385,967,fruit
7386,967,fruit
7387,967,fruit
7388,967,fruit
7389,967,fruit
7390,967,fruit
7391,967,fruit
7392,967,fruit
7393,967,fruit
7394,967,fruit
7395,967,fruit
7396,967,fruit
7397,967,fruit
7398,967,spices
7399,967,spices
7400,967,spices
7401,967,spices
7402,967,dairy
7403,967,fruit
7404,967,dairy
7405,967,dairy
7406,967,dairy
7407,967,dairy
7408,967,dairy
7409,967,dairy
7410,967,checkout
7411,968,dairy
7412,968,checkout
7413,969,fruit
7414,969,fruit
7415,969,fruit
7416,969,fruit
7417,969,fruit
7418,969,dairy
7419,969,dairy
7420,969,checkout
7421,970,fruit
7422,970,fruit
7423,970,checkout
7424,971,spices
7425,971,spices
7426,971,dairy
7427,971,dairy
7428,971,dairy
7429,971,dairy
7430,971,dairy
7431,971,dairy
7432,971,spices
7433,971,dairy
7434,971,dairy
7435,971,checkout
7436,972,fruit
7437,972,dairy
7438,972,dairy
7439,972,dairy
7440,972,drinks
7441,972,drinks
7442,972,drinks
7443,972,spices
7444,972,drinks
7445,972,drinks
7446,972,drinks
7447,972,drinks
7448,972,drinks
7449,972,drinks
7450,972,drinks
7451,972,drinks
7452,972,drinks
7453,972,fruit
7454,972,fruit
7455,972,fruit
7456,972,fruit
7457,972,fruit
7458,972,dairy
7459,972,dairy
7460,972,checkout
7461,973,dairy
7462,973,dairy
7463,973,dairy
7464,973,dairy
7465,973,dairy
7466,973,dairy
7467,973,checkout
7468,974,dairy
7469,974,dairy
7470,974,fruit
7471,974,checkout
7472,975,dairy
7473,975,dairy
7474,975,drinks
7475,975,drinks
7476,975,fruit
7477,975,checkout
7478,976,fruit
7479,976,fruit
7480,976,checkout
7481,977,fruit
7482,977,fruit
7483,977,drinks
7484,977,checkout
7485,978,fruit
7486,978,dairy
7487,978,dairy
7488,978,dairy
7489,978,drinks
7490,978,checkout
7491,979,fruit
7492,979,dairy
7493,979,drinks
7494,979,checkout
7495,980,fruit
7496,980,fruit
7497,980,fruit
7498,980,checkout
7499,981,spices
7500,981,fruit
7501,981,drinks
7502,981,drinks
7503,981,drinks
7504,981,checkout
7505,982,drinks
7506,982,drinks
7507,982,drinks
7508,982,drinks
7509,982,drinks
7510,982,fruit
7511,982,checkout
7512,983,drinks
7513,983,fruit
7514,983,fruit
7515,983,fruit
7516,983,dairy
7517,983,checkout
7518,984,drinks
7519,984,checkout
7520,985,drinks
7521,985,drinks
7522,985,drinks
7523,985,drinks
7524,985,drinks
7525,985,drinks
7526,985,checkout
7527,986,fruit
7528,986,fruit
7529,986,dairy
7530,986,fruit
7531,986,dairy
7532,986,fruit
7533,986,drinks
7534,986,checkout
7535,987,drinks
7536,987,checkout
7537,988,drinks
7538,988,dairy
7539,988,drinks
7540,988,drinks
7541,988,drinks
7542,988,checkout
7543,989,dairy
7544,989,dairy
7545,989,dairy
7546,989,fruit
7547,989,dairy
7548,989,dairy
7549,989,drinks
7550,989,fruit
7551,989,checkout
7552,990,fruit
7553,990,dairy
7554,990,dairy
7555,990,dairy
7556,990,dairy
7557,990,dairy
7558,990,dairy
7559,990,dairy
7560,990,dairy
7561,990,dairy
7562,990,dairy
7563,990,drinks
7564,990,drinks
7565,990,checkout
7566,991,fruit
7567,991,fruit
7568,991,fruit
7569,991,checkout
7570,992,fruit
7571,992,fruit
7572,992,fruit
7573,992,fruit
7574,992,fruit
7575,992,checkout
7576,993,fruit
7577,993,spices
7578,993,spices
7579,993,dairy
7580,993,dairy
7581,993,dairy
7582,993,dairy
7583,993,dairy
7584,993,dairy
7585,993,spices
7586,993,drinks
7587,993,drinks
7588,993,drinks
7589,993,drinks
7590,993,drinks
7591,993,spices
7592,993,spices
7593,993,spices
7594,993,drinks
7595,993,spices
7596,993,checkout
7597,994,fruit
7598,994,fruit
7599,994,fruit
7600,994,fruit
7601,994,fruit
7602,994,fruit
7603,994,fruit
7604,994,checkout
7605,995,fruit
7606,995,drinks
7607,995,checkout
7608,996,drinks
7609,996,drinks
7610,996,checkout
7611,997,fruit
7612,997,fruit
7613,997,fruit
7614,997,fruit
7615,997,drinks
7616,997,drinks
7617,997,spices
7618,997,fruit
7619,997,fruit
7620,997,fruit
7621,997,fruit
7622,997,dairy
7623,997,dairy
7624,997,dairy
7625,997,checkout
7626,998,dairy
7627,998,dairy
7628,998,dairy
7629,998,dairy
7630,998,dairy
7631,998,dairy
7632,998,dairy
7633,998,dairy
7634,998,dairy
7635,998,dairy
7636,998,dairy
7637,998,dairy
7638,998,dairy
7639,998,dairy
7640,998,dairy
7641,998,checkout
7642,999,dairy
7643,999,dairy
7644,999,fruit
7645,999,fruit
7646,999,fruit
7647,999,checkout
7648,1000,dairy
7649,1000,dairy
7650,1000,dairy
7651,1000,dairy
7652,1000,dairy
7653,1000,dairy
7654,1000,drinks
7655,1000,checkout
7656,1001,fruit
7657,1001,checkout
7658,1002,drinks
7659,1002,drinks
7660,1002,drinks
7661,1002,checkout
7662,1003,fruit
7663,1003,fruit
7664,1003,dairy
7665,1003,dairy
7666,1003,dairy
7667,1003,dairy
7668,1003,dairy
7669,1003,checkout
7670,1004,drinks
7671,1004,drinks
7672,1004,drinks
7673,1004,checkout
7674,1005,fruit
7675,1005,fruit
7676,1005,fruit
7677,1005,fruit
7678,1005,fruit
7679,1005,spices
7680,1005,dairy
7681,1005,dairy
7682,1005,dairy
7683,1005,dairy
7684,1005,dairy
7685,1005,fruit
7686,1005,fruit
7687,1005,checkout
7688,1006,dairy
7689,1006,fruit
7690,1006,fruit
7691,1006,fruit
7692,1006,checkout
7693,1007,fruit
7694,1007,checkout
7695,1008,spices
7696,1008,fruit
7697,1008,checkout
7698,1009,dairy
7699,1009,drinks
7700,1009,checkout
7701,1010,spices
7702,1010,checkout
7703,1011,dairy
7704,1011,dairy
7705,1011,dairy
7706,1011,drinks
7707,1011,drinks
7708,1011,fruit
7709,1011,checkout
7710,1012,dairy
7711,1012,dairy
7712,1012,dairy
7713,1012,dairy
7714,1012,dairy
7715,1012,dairy
7716,1012,dairy
7717,1012,dairy
7718,1012,spices
7719,1012,spices
7720,1012,checkout
7721,1013,drinks
7722,1013,drinks
7723,1013,dairy
7724,1013,drinks
7725,1013,drinks
7726,1013,drinks
7727,1013,spices
7728,1013,spices
7729,1013,spices
7730,1013,dairy
7731,1013,drinks
7732,1013,checkout
7733,1014,dairy
7734,1014,checkout
7735,1015,fruit
7736,1015,spices
7737,1015,spices
7738,1015,spices
7739,1015,drinks
7740,1015,drinks
7741,1015,checkout
7742,1016,drinks
7743,1016,drinks
7744,1016,drinks
7745,1016,drinks
7746,1016,spices
7747,1016,spices
7748,1016,spices
7749,1016,dairy
7750,1016,checkout
7751,1017,fruit
7752,1017,checkout
7753,1018,spices
7754,1018,drinks
7755,1018,drinks
7756,1018,drinks
7757,1018,drinks
7758,1018,drinks
7759,1018,checkout
7760,1019,fruit
7761,1019,fruit
7762,1019,fruit
7763,1019,drinks
7764,1019,drinks
7765,1019,drinks
7766,1019,fruit
7767,1019,checkout
7768,1020,fruit
7769,1020,fruit
7770,1020,fruit
7771,1020,fruit
7772,1020,fruit
7773,1020,fruit
7774,1020,fruit
7775,1020,fruit
7776,1020,fruit
7777,1020,fruit
7778,1020,fruit
7779,1020,fruit
7780,1020,fruit
7781,1020,spices
7782,1020,spices
7783,1020,spices
7784,1020,spices
7785,1020,spices
7786,1020,spices
7787,1020,spices
7788,1020,drinks
7789,1020,drinks
7790,1020,drinks
7791,1020,checkout
7792,1021,dairy
7793,1021,dairy
7794,1021,dairy
7795,1021,dairy
7796,1021,dairy
7797,1021,dairy
7798,1021,dairy
7799,1021,dairy
7800,1021,dairy
7801,1021,dairy
7802,1021,dairy
7803,1021,dairy
7804,1021,dairy
7805,1021,dairy
7806,1021,dairy
7807,1021,fruit
7808,1021,fruit
7809,1021,checkout
7810,1022,fruit
7811,1022,fruit
7812,1022,fruit
7813,1022,fruit
7814,1022,fruit
7815,1022,fruit
7816,1022,fruit
7817,1022,fruit
7818,1022,checkout
7819,1023,fruit
7820,1023,fruit
7821,1023,dairy
7822,1023,dairy
7823,1023,dairy
7824,1023,checkout
7825,1024,dairy
7826,1024,spices
7827,1024,drinks
7828,1024,checkout
7829,1025,fruit
7830,1025,fruit
7831,1025,checkout
7832,1026,spices
7833,1026,checkout
7834,1027,fruit
7835,1027,checkout
7836,1028,fruit
7837,1028,fruit
7838,1028,fruit
7839,1028,spices
7840,1028,fruit
7841,1028,fruit
7842,1028,fruit
7843,1028,checkout
7844,1029,fruit
7845,1029,fruit
7846,1029,fruit
7847,1029,fruit
7848,1029,checkout
7849,1030,drinks
7850,1030,checkout
7851,1031,dairy
7852,1031,spices
7853,1031,dairy
7854,1031,spices
7855,1031,checkout
7856,1032,drinks
7857,1032,dairy
7858,1032,drinks
7859,1032,drinks
7860,1032,checkout
7861,1033,fruit
7862,1033,fruit
7863,1033,fruit
7864,1033,dairy
7865,1033,dairy
7866,1033,dairy
7867,1033,dairy
7868,1033,dairy
7869,1033,dairy
7870,1033,dairy
7871,1033,dairy
7872,1033,fruit
7873,1033,fruit
7874,1033,fruit
7875,1033,fruit
7876,1033,spices
7877,1033,drinks
7878,1033,drinks
7879,1033,drinks
7880,1033,drinks
7881,1033,checkout
7882,1034,spices
7883,1034,spices
7884,1034,spices
7885,1034,dairy
7886,1034,spices
7887,1034,spices
7888,1034,checkout
7889,1035,dairy
7890,1035,dairy
7891,1035,drinks
7892,1035,drinks
7893,1035,checkout
7894,1036,dairy
7895,1036,spices
7896,1036,spices
7897,1036,spices
7898,1036,dairy
7899,1036,dairy
7900,1036,drinks
7901,1036,drinks
7902,1036,drinks
7903,1036,drinks
7904,1036,fruit
7905,1036,fruit
7906,1036,checkout
7907,1037,dairy
7908,1037,dairy
7909,1037,drinks
7910,1037,drinks
7911,1037,drinks
7912,1037,drinks
7913,1037,fruit
7914,1037,fruit
7915,1037,fruit
7916,1037,fruit
7917,1037,fruit
7918,1037,fruit
7919,1037,fruit
7920,1037,drinks
7921,1037,checkout
7922,1038,drinks
7923,1038,drinks
7924,1038,spices
7925,1038,dairy
7926,1038,checkout
7927,1039,dairy
7928,1039,dairy
7929,1039,dairy
7930,1039,dairy
7931,1039,dairy
7932,1039,dairy
7933,1039,dairy
7934,1039,dairy
7935,1039,dairy
7936,1039,spices
7937,1039,spices
7938,1039,spices
7939,1039,checkout
7940,1040,dairy
7941,1040,fruit
7942,1040,checkout
7943,1041,dairy
7944,1041,dairy
7945,1041,dairy
7946,1041,spices
7947,1041,checkout
7948,1042,spices
7949,1042,drinks
